InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,PaymentMethod,IsDiscounted,TotalAmount
989278,58006,Team-oriented homogeneous strategy,3,2023-12-09 05:31:28.731911,55.71,35754,Croatia,Cash,False,167.13
99869,45641,User-centric context-sensitive product,6,2024-02-09 10:44:47.150421,97.88,15187,Azerbaijan,PayPal,True,528.55
19727,68075,Advanced composite ability,7,2023-08-12 04:24:21.378343,86.92,67954,Peru,Cash,False,608.44
375570,87404,Intuitive background core,2,2023-10-08 03:47:05.677780,71.32,45413,Northern Mariana Islands,Visa,True,128.38
156656,47210,Managed cohesive neural-net,1,2023-05-22 00:08:08.321992,40.9,83991,Chad,Mastercard,False,40.9
361881,64077,Seamless intermediate circuit,6,2023-11-21 07:00:34.601511,97.7,42483,Cook Islands,Visa,True,527.58
741459,4846,Networked analyzing functionalities,1,2024-03-07 20:28:25.986524,43.41,28560,Germany,PayPal,False,43.41
393424,52343,Visionary incremental strategy,1,2024-01-16 22:05:59.563045,6.07,12142,United Arab Emirates,Mastercard,True,5.46
736770,38088,Managed multi-state array,1,2024-04-19 08:32:25.739757,90.04,8056,Congo,Mastercard,True,81.04
508491,12038,Profit-focused neutral groupware,6,2023-08-23 21:13:25.161161,57.16,16686,Cayman Islands,PayPal,True,308.66
117366,59362,Adaptive human-resource flexibility,2,2024-03-18 02:31:41.002162,15.55,51795,Liechtenstein,Mastercard,True,27.99
126417,63601,Seamless foreground portal,5,2023-09-23 04:11:16.285883,43.18,64173,Cote d'Ivoire,Mastercard,True,194.31
338566,9217,Polarized radical pricing structure,7,2023-05-12 00:38:36.583836,42.25,76776,French Polynesia,Cash,True,266.18
743617,4383,Versatile secondary throughput,4,2023-11-23 19:17:01.217315,4.56,77025,Saint Kitts and Nevis,Mastercard,True,16.42
240311,46628,Implemented full-range productivity,4,2024-04-05 05:15:32.170233,56.28,67031,Cape Verde,Cash,True,202.61
242826,20863,Configurable foreground Local Area Network,1,2024-02-16 20:47:47.192864,60.47,87710,Brunei Darussalam,Cash,False,60.47
848221,21430,Digitized eco-centric policy,9,2024-02-14 07:38:09.145402,44.88,2035,Marshall Islands,Cash,True,363.53
764601,85611,Team-oriented mission-critical middleware,5,2023-09-09 04:00:05.733831,87.63,61227,Mexico,Visa,False,438.15
488555,80484,Switchable dedicated orchestration,10,2023-10-08 15:30:22.949759,80.29,87381,Oman,PayPal,False,802.9
813276,47550,Balanced attitude-oriented encryption,2,2023-09-27 12:31:49.447270,65.23,95509,Equatorial Guinea,PayPal,True,117.41
714503,22273,Reverse-engineered multimedia protocol,3,2024-02-05 17:05:18.120527,36.6,85251,Malawi,PayPal,True,98.82
563810,85467,Horizontal actuating array,8,2023-08-01 15:10:10.855307,94.09,71102,Guinea-Bissau,Mastercard,True,677.45
76631,20213,Reactive bottom-line core,1,2023-07-03 01:56:51.356974,20.78,36278,Mayotte,Cash,True,18.7
747433,27954,Self-enabling actuating knowledgebase,9,2023-06-24 18:36:51.668230,16.1,58120,South Africa,Visa,False,144.9
653042,40831,Profit-focused exuding database,1,2023-06-04 17:46:41.117871,24.87,74232,Seychelles,PayPal,False,24.87
823391,90765,Seamless directional benchmark,2,2023-06-05 00:49:24.640873,76.69,56892,Ukraine,PayPal,True,138.04
600566,92290,Seamless national knowledgebase,9,2023-06-19 20:12:52.239652,29.13,27955,Tonga,Cash,False,262.17
872557,16895,Progressive interactive knowledge user,2,2023-09-03 06:25:15.169521,97.27,76839,Switzerland,Visa,False,194.54
261178,60601,Networked discrete conglomeration,3,2024-01-13 12:12:13.264376,6.28,20479,Senegal,PayPal,True,16.96
20520,39668,Down-sized systematic initiative,10,2023-09-24 10:33:52.516296,98.9,77308,Cote d'Ivoire,PayPal,False,989.0
986347,86826,Right-sized scalable middleware,3,2023-08-22 19:48:01.305537,44.29,26668,Lithuania,PayPal,True,119.58
245057,8935,Decentralized dynamic leverage,1,2023-11-19 22:29:24.049083,9.7,28105,Senegal,Visa,True,8.73
159379,24060,Automated upward-trending groupware,2,2024-03-04 03:08:26.532612,10.63,82780,Tajikistan,Mastercard,False,21.26
614201,89292,Reverse-engineered modular encryption,2,2023-07-12 03:04:35.580791,58.11,43806,Czech Republic,PayPal,False,116.22
369274,93814,Horizontal responsive function,9,2024-01-01 06:46:22.026888,8.29,30608,Gambia,PayPal,True,67.15
420216,40754,Profit-focused intangible help-desk,8,2023-10-13 12:14:44.689924,41.71,48824,Albania,Visa,False,333.68
759124,52602,Managed empowering flexibility,10,2024-01-25 05:29:32.897579,62.81,52731,Haiti,PayPal,True,565.29
547152,10162,Right-sized value-added throughput,1,2023-08-18 07:05:29.030668,90.12,30041,Lebanon,Cash,True,81.11
100213,56840,Cross-group full-range approach,5,2023-06-27 11:52:18.792741,9.18,62910,Qatar,Cash,False,45.9
560306,11216,Fundamental systemic alliance,6,2024-02-24 04:54:43.654976,79.6,15858,Botswana,Visa,True,429.84
473610,52237,Quality-focused systemic middleware,2,2023-08-10 11:26:35.651893,84.57,16769,Serbia,PayPal,True,152.23
333723,84507,Adaptive bandwidth-monitored hub,10,2023-10-16 23:03:26.584350,94.83,28714,Dominican Republic,Visa,True,853.47
806398,39308,Object-based fresh-thinking process improvement,9,2023-08-31 21:16:29.321792,40.36,89339,Senegal,Mastercard,False,363.24
818638,38480,Virtual user-facing ability,4,2023-11-29 18:23:16.884657,67.99,27112,Burundi,Mastercard,True,244.76
591537,97632,Ergonomic composite forecast,4,2023-11-24 10:04:49.568650,81.99,19143,Wallis and Futuna,PayPal,False,327.96
209876,35574,Compatible 5thgeneration instruction set,1,2024-04-02 05:23:29.465392,93.31,67462,Faroe Islands,PayPal,False,93.31
70151,35227,Monitored 6thgeneration workforce,8,2024-01-23 01:08:19.654093,62.1,58993,Guernsey,PayPal,True,447.12
387650,35799,Universal systemic encryption,8,2024-04-17 08:09:16.256146,80.91,13366,Mayotte,PayPal,True,582.55
171432,85516,Polarized 24hour array,3,2023-12-06 18:19:03.883854,84.81,93040,Guyana,Visa,False,254.43
38273,46885,Upgradable bandwidth-monitored portal,3,2024-03-04 13:20:43.507405,39.26,65600,Dominican Republic,Cash,True,106.0
909333,55038,Extended dynamic moderator,3,2024-01-15 19:11:27.145764,88.04,81581,Norfolk Island,Cash,True,237.71
480751,3530,Proactive fault-tolerant pricing structure,6,2023-06-16 03:19:37.111467,74.69,5207,Tunisia,PayPal,False,448.14
112250,36104,Cross-group next generation contingency,1,2023-08-16 14:43:30.172666,52.7,67642,Aruba,Mastercard,False,52.7
533076,83308,Cross-group bandwidth-monitored workforce,10,2023-05-23 04:23:24.418432,30.68,13271,Brazil,PayPal,False,306.8
118969,66354,Persevering multi-tasking throughput,5,2023-12-22 20:35:18.737086,57.34,10872,Germany,Visa,False,286.7
799012,31906,Multi-lateral systematic workforce,6,2023-10-06 09:45:09.125407,6.33,32401,Madagascar,Visa,True,34.18
930607,12436,Diverse mobile model,8,2023-07-28 13:25:34.686535,44.12,85659,Marshall Islands,PayPal,True,317.66
826934,93047,Object-based leadingedge project,8,2023-06-02 01:50:57.795157,88.35,30438,Botswana,Cash,True,636.12
611771,49308,Object-based content-based benchmark,9,2024-04-20 12:36:32.620786,21.63,55783,Cuba,Mastercard,False,194.67
145761,13145,Self-enabling eco-centric knowledgebase,7,2023-07-03 07:57:09.970072,39.36,46540,United States Virgin Islands,Visa,True,247.97
974538,17921,Triple-buffered client-server contingency,4,2023-10-04 00:13:32.359159,34.48,83714,Tunisia,Mastercard,True,124.13
269745,95574,Fundamental discrete monitoring,9,2023-11-08 02:56:28.967923,59.06,39163,Bermuda,PayPal,False,531.54
212356,53286,Versatile multi-tasking structure,1,2024-03-28 07:15:03.800416,89.23,30452,Slovakia (Slovak Republic),Visa,False,89.23
133964,35997,Enhanced incremental knowledge user,7,2023-09-20 05:12:52.419410,47.86,92296,Palau,Mastercard,False,335.02
661065,24067,Optional real-time open architecture,3,2023-05-26 02:00:51.564378,38.27,61793,Mauritania,Visa,False,114.81
558643,35868,Streamlined intermediate workforce,5,2023-07-31 09:43:21.381647,15.08,71494,Azerbaijan,Mastercard,True,67.86
474954,55704,User-friendly optimal protocol,5,2024-03-17 10:13:29.992236,15.37,83758,Timor-Leste,Cash,False,76.85
668683,12764,Fundamental responsive data-warehouse,3,2023-09-06 00:58:10.111632,95.03,13218,Liberia,Visa,False,285.09
523394,75239,Expanded directional hierarchy,5,2023-05-07 14:38:58.477297,10.21,1175,Mauritius,Visa,True,45.95
642930,88147,Enterprise-wide composite complexity,1,2023-09-16 17:08:04.664274,84.12,96323,Cocos (Keeling) Islands,Cash,False,84.12
328943,38667,Persevering uniform instruction set,9,2023-09-25 16:11:16.106132,20.73,68225,Papua New Guinea,Mastercard,True,167.91
269790,66386,Function-based zero-defect methodology,5,2023-09-22 18:00:17.000512,8.68,35598,Saudi Arabia,Mastercard,True,39.06
467083,56736,Fully-configurable zero-defect encryption,5,2024-04-17 14:44:13.110597,29.42,33843,Poland,Visa,False,147.1
758604,20633,Focused multi-tasking database,6,2023-06-16 13:34:35.772640,46.65,34349,Sierra Leone,Cash,False,279.9
942786,9993,Virtual secondary moderator,1,2023-07-05 06:42:18.734058,81.72,11313,Iceland,PayPal,False,81.72
94429,79051,Synchronized composite time-frame,9,2024-01-30 11:56:14.449009,30.66,3279,United States Virgin Islands,PayPal,False,275.94
377459,82010,Team-oriented multimedia synergy,4,2024-01-16 03:07:19.902147,77.97,24104,Malawi,PayPal,True,280.69
183891,10544,Realigned national strategy,2,2023-06-04 09:03:42.442478,45.93,50732,Greenland,Mastercard,True,82.67
944873,71709,Down-sized 5thgeneration benchmark,6,2024-04-10 01:29:35.238411,85.95,71699,Ireland,Visa,False,515.7
681101,73528,Vision-oriented 6thgeneration extranet,6,2023-06-02 09:35:42.553736,92.19,77247,Saint Helena,PayPal,True,497.83
129943,10067,Exclusive logistical concept,6,2023-10-29 04:27:02.583943,23.27,82997,Samoa,Visa,True,125.66
260044,25394,Compatible encompassing time-frame,2,2024-01-17 00:30:54.407409,30.38,67533,Finland,Visa,False,60.76
844870,32135,Optional dynamic project,7,2023-12-10 13:18:00.875160,63.49,50522,Botswana,PayPal,False,444.43
305615,5770,Down-sized motivating secured line,5,2023-10-12 15:34:00.780802,75.93,98504,Tuvalu,PayPal,True,341.69
205203,98632,Vision-oriented 24/7 extranet,1,2024-01-15 11:32:18.127330,86.55,97101,Angola,PayPal,False,86.55
597500,15242,Right-sized composite intranet,3,2023-12-27 02:52:38.556917,95.05,70475,Sudan,Cash,True,256.63
633905,98815,Realigned intangible intranet,4,2023-10-02 08:28:35.842975,68.66,76234,Germany,Visa,False,274.64
872305,87186,Cross-group client-server application,6,2023-12-16 23:16:22.593056,32.75,8121,Tanzania,PayPal,True,176.85
805943,13145,Pre-emptive mobile circuit,10,2023-05-10 13:20:49.108205,38.45,1418,Tokelau,Visa,True,346.05
463347,97935,Extended transitional collaboration,6,2024-04-21 08:34:49.980918,93.34,53855,Albania,PayPal,False,560.04
655685,59702,Open-source homogeneous pricing structure,5,2023-12-27 04:20:50.357647,94.2,7114,Dominica,Cash,True,423.9
158042,3681,Reduced grid-enabled capability,4,2023-06-01 05:32:15.866602,61.03,46786,Ecuador,Mastercard,False,244.12
507938,51608,Self-enabling impactful ability,6,2024-01-05 00:16:00.748848,57.23,36946,Sri Lanka,PayPal,True,309.04
605718,51487,Reduced tangible complexity,3,2024-01-05 11:30:15.173516,64.03,13499,Argentina,Mastercard,True,172.88
255149,63945,Distributed full-range focus group,1,2023-12-15 20:08:18.099829,43.79,55408,Azerbaijan,PayPal,False,43.79
814404,53535,Cross-group dedicated service-desk,6,2023-08-26 14:58:47.187777,93.23,47059,Nigeria,Visa,True,503.44
52887,36832,Persistent 6thgeneration array,9,2023-11-07 01:20:18.408923,45.88,80566,Lebanon,PayPal,False,412.92
292202,51114,Team-oriented actuating array,1,2024-04-08 11:04:01.878076,55.86,48602,United States Virgin Islands,Cash,False,55.86
597414,3992,Horizontal local attitude,2,2024-04-23 13:00:39.960394,42.61,61185,Syrian Arab Republic,Cash,False,85.22
279466,89222,Compatible demand-driven ability,3,2023-05-16 15:11:51.182284,45.14,91163,Australia,Mastercard,False,135.42
896225,53184,Synergized next generation protocol,6,2024-02-23 19:25:31.038854,57.7,14717,Switzerland,PayPal,True,311.58
639154,56621,Streamlined intangible encryption,9,2023-10-18 15:39:32.012863,41.37,54740,Vietnam,Visa,True,335.1
289470,67472,Virtual local throughput,10,2023-12-30 17:05:18.405305,42.33,7060,Greenland,Cash,True,380.97
677534,20900,Customer-focused foreground policy,8,2023-08-24 16:51:21.529828,17.25,24588,Argentina,Mastercard,True,124.2
84849,91487,Quality-focused disintermediate workforce,8,2024-04-12 10:33:22.710250,28.25,36259,Croatia,PayPal,True,203.4
22688,67826,Synchronized 24/7 infrastructure,5,2024-02-12 23:51:45.461782,57.6,73130,Madagascar,Visa,True,259.2
299890,15609,Grass-roots executive instruction set,3,2023-07-25 23:07:54.307184,95.37,91308,Jamaica,Mastercard,True,257.5
557909,41758,Exclusive systematic software,5,2024-02-11 19:44:18.283127,91.74,63511,Northern Mariana Islands,Cash,False,458.7
363695,64571,Proactive radical pricing structure,5,2023-12-17 18:39:49.256797,21.11,82987,Dominican Republic,Visa,True,95.0
469226,40302,Open-architected radical hierarchy,7,2023-12-12 12:47:50.076763,10.02,70312,Faroe Islands,Mastercard,True,63.13
480017,32151,Decentralized actuating knowledgebase,5,2023-12-18 21:16:28.088376,35.2,59554,Thailand,Mastercard,False,176.0
559607,82026,Enterprise-wide secondary leverage,9,2024-02-27 20:29:25.316918,4.44,48597,French Guiana,Visa,True,35.96
717333,98221,Reverse-engineered systematic architecture,6,2023-12-02 02:14:37.844432,98.97,50276,Christmas Island,PayPal,True,534.44
852878,14622,Vision-oriented next generation software,2,2024-03-02 18:47:51.775501,48.56,39915,American Samoa,Mastercard,True,87.41
224634,39070,Front-line client-driven instruction set,8,2024-02-12 03:29:29.219006,93.76,53249,Iceland,Mastercard,False,750.08
88393,62832,Cross-group client-server knowledgebase,10,2023-10-14 00:51:48.906210,89.43,37405,Brunei Darussalam,Mastercard,True,804.87
753381,61023,Sharable global migration,2,2023-05-21 04:57:00.643902,21.62,48168,Swaziland,Visa,False,43.24
844080,43726,Streamlined 5thgeneration analyzer,2,2023-12-18 11:41:37.105069,8.87,55574,Mayotte,PayPal,True,15.97
198030,16413,Cross-group grid-enabled portal,4,2023-08-12 22:12:55.483250,12.22,40696,Nepal,Visa,False,48.88
548920,83821,Right-sized asynchronous standardization,9,2024-01-10 06:08:47.601234,98.98,36117,Brazil,PayPal,True,801.74
289474,88852,Visionary scalable groupware,1,2024-04-03 19:44:41.239034,95.8,12205,Australia,Visa,False,95.8
39785,68607,Business-focused 3rdgeneration paradigm,4,2023-07-06 09:19:09.849222,23.8,12813,Gambia,Cash,False,95.2
104584,73656,Optional homogeneous encoding,3,2023-06-10 12:51:17.294187,71.57,55816,Andorra,Visa,True,193.24
136086,56483,Optimized contextually-based synergy,8,2023-05-29 22:09:16.418057,83.1,34929,Mali,PayPal,False,664.8
463464,27267,Universal logistical solution,9,2023-08-15 22:01:03.830732,29.99,74856,Romania,PayPal,True,242.92
751376,73782,Monitored solution-oriented algorithm,2,2023-06-22 13:42:15.453126,37.02,60880,Belgium,Cash,True,66.64
162857,33892,Sharable 5thgeneration Graphical User Interface,4,2023-12-10 13:32:25.942846,60.43,53644,Reunion,Cash,True,217.55
907877,1243,Future-proofed multi-state projection,9,2023-08-30 15:13:38.411780,44.39,40862,Western Sahara,PayPal,False,399.51
759264,66066,Networked well-modulated projection,3,2023-09-28 12:45:00.426890,80.86,95654,Macao,PayPal,False,242.58
72787,96932,Secured value-added budgetary management,8,2023-12-09 05:24:23.080671,15.56,29304,Norway,Mastercard,False,124.48
196684,92289,Programmable intangible approach,10,2024-02-05 07:13:28.995106,25.99,64067,Kiribati,Mastercard,True,233.91
75812,82357,Cross-platform real-time service-desk,8,2023-10-09 16:14:09.552884,5.2,10033,Eritrea,Mastercard,True,37.44
246917,56998,Ameliorated 24hour protocol,7,2024-01-04 10:45:14.027067,79.42,35956,Aruba,Visa,False,555.94
410907,73415,Face-to-face local website,6,2024-04-05 22:13:20.226567,9.35,86701,Northern Mariana Islands,Mastercard,True,50.49
404850,11768,Future-proofed value-added encryption,9,2023-08-30 06:38:44.411083,1.89,33129,Jersey,Cash,False,17.01
332664,82923,Seamless bifurcated functionalities,10,2023-08-09 17:57:16.228961,15.4,84560,Isle of Man,Mastercard,True,138.6
167405,80342,Assimilated bandwidth-monitored open architecture,10,2024-04-24 12:51:42.532881,8.26,58341,Samoa,Cash,False,82.6
158823,485,Down-sized static archive,9,2023-09-27 09:54:09.710366,12.15,86371,Solomon Islands,Visa,False,109.35
299308,47315,Switchable dynamic paradigm,2,2024-04-17 16:05:38.732269,18.67,19748,Netherlands Antilles,Cash,False,37.34
837057,67694,Centralized object-oriented protocol,6,2023-07-22 06:19:52.929458,69.32,25579,Tanzania,Visa,False,415.92
591962,71610,Automated intermediate productivity,8,2024-03-14 10:44:22.053024,30.12,54850,Iceland,Mastercard,True,216.86
671549,55312,Mandatory 3rdgeneration application,3,2023-06-20 05:42:36.679654,30.25,78685,Malaysia,PayPal,True,81.67
215014,32998,Secured needs-based application,10,2023-12-12 18:31:06.871731,93.0,94440,Saint Barthelemy,Cash,False,930.0
831147,52742,Open-architected client-driven help-desk,5,2024-03-05 12:05:43.570108,47.88,59921,Vietnam,Mastercard,True,215.46
877378,63601,Devolved optimal methodology,7,2023-06-12 09:28:52.531829,98.02,2252,Rwanda,Visa,True,617.53
144098,36715,Organized next generation frame,1,2024-03-23 00:24:41.673700,49.61,92145,Comoros,Cash,False,49.61
823975,71193,User-friendly neutral attitude,4,2023-07-15 13:52:53.848244,98.53,78842,Niger,Visa,True,354.71
258148,14787,Upgradable systemic open architecture,8,2023-05-18 07:28:58.498311,86.33,54176,Kiribati,Visa,False,690.64
864343,26954,Open-architected object-oriented artificial intelligence,3,2023-06-06 02:35:44.999904,49.88,15385,Germany,Cash,False,149.64
243370,65540,Profit-focused maximized approach,4,2023-05-30 12:24:46.391931,63.06,91919,Morocco,Cash,False,252.24
774872,84132,Configurable bottom-line core,7,2024-02-10 12:12:56.581747,83.58,30802,Slovakia (Slovak Republic),Mastercard,False,585.06
433692,82897,Managed radical knowledge user,3,2023-10-10 23:40:48.959881,83.44,56685,Falkland Islands (Malvinas),Cash,True,225.29
327639,49894,Upgradable 6thgeneration emulation,3,2023-09-04 21:09:55.818877,36.48,88545,American Samoa,PayPal,False,109.44
606834,34557,Synergistic transitional methodology,3,2023-08-15 03:01:04.391684,61.7,61851,Taiwan,PayPal,False,185.1
